sub,network1,roi1,network2,roi2,roi_similarity,network_similarity,corr
sub-108323,Dorsal,IPS4,Dorsal,SPL1,different,same,0.6335312431619726
sub-108323,Dorsal,IPS5,Occipital,V1v,different,different,-0.2982704276603853
sub-108323,Dorsal,IPS5,Occipital,V1d,different,different,-0.2795480611094284
sub-108323,Dorsal,IPS5,Occipital,V2v,different,different,-0.4005065654076056
sub-108323,Dorsal,IPS5,Occipital,V2d,different,different,-0.12403112296690964
sub-108323,Dorsal,IPS5,Occipital,V3v,different,different,-0.31254175251073196
sub-108323,Dorsal,IPS5,Occipital,V3d,different,different,-0.05296171489728688
sub-108323,Dorsal,IPS5,Ventral,hV4,different,different,-0.3023722357283858
sub-108323,Dorsal,IPS5,Ventral,VO1,different,different,-0.3192615518703756
sub-108323,Dorsal,IPS5,Ventral,VO2,different,different,-0.36167613662353465
sub-108323,Dorsal,IPS5,Ventral,PHC1,different,different,-0.2895895979980674
sub-108323,Dorsal,IPS5,Ventral,PHC2,different,different,-0.24792543857902205
sub-108323,Dorsal,IPS5,Lateral,LO1,different,different,0.2100180289123535
sub-108323,Dorsal,IPS5,Lateral,LO2,different,different,0.19471053741042252
sub-108323,Dorsal,IPS5,Lateral,hMT,different,different,0.1876508697027957
sub-108323,Dorsal,IPS5,Lateral,MST,different,different,0.09208169084704021
sub-108323,Dorsal,IPS5,Dorsal,V3a,different,same,0.31643427248650857
sub-108323,Dorsal,IPS5,Dorsal,V3b,different,same,0.3362754660973454
sub-108323,Dorsal,IPS5,Dorsal,IPS0,different,same,0.7800642528916029
sub-108323,Dorsal,IPS5,Dorsal,IPS1,different,same,0.7856541420029682
sub-108323,Dorsal,IPS5,Dorsal,IPS2,different,same,0.7949012675735593
sub-108323,Dorsal,IPS5,Dorsal,IPS3,different,same,0.875608631586716
sub-108323,Dorsal,IPS5,Dorsal,IPS4,different,same,0.8414011708695401
sub-108323,Dorsal,IPS5,Dorsal,IPS5,same,same,0.8475936030487428
sub-108323,Dorsal,IPS5,Dorsal,SPL1,different,same,0.8130477100694837
sub-108323,Dorsal,SPL1,Occipital,V1v,different,different,-0.599487833354923
sub-108323,Dorsal,SPL1,Occipital,V1d,different,different,-0.5197265964482801
sub-108323,Dorsal,SPL1,Occipital,V2v,different,different,-0.5272229175868899
sub-108323,Dorsal,SPL1,Occipital,V2d,different,different,-0.4884590264551385
sub-108323,Dorsal,SPL1,Occipital,V3v,different,different,-0.4740006927704449
sub-108323,Dorsal,SPL1,Occipital,V3d,different,different,-0.28926090338923666
sub-108323,Dorsal,SPL1,Ventral,hV4,different,different,-0.13733597813274817
sub-108323,Dorsal,SPL1,Ventral,VO1,different,different,-0.25990887694164255
sub-108323,Dorsal,SPL1,Ventral,VO2,different,different,0.017999545938564017
sub-108323,Dorsal,SPL1,Ventral,PHC1,different,different,0.0776077372397945
sub-108323,Dorsal,SPL1,Ventral,PHC2,different,different,-0.024931490172267166
sub-108323,Dorsal,SPL1,Lateral,LO1,different,different,0.2620445787209077
sub-108323,Dorsal,SPL1,Lateral,LO2,different,different,0.2610773920745273
sub-108323,Dorsal,SPL1,Lateral,hMT,different,different,0.2466313498206397
sub-108323,Dorsal,SPL1,Lateral,MST,different,different,-0.006365041000323602
sub-108323,Dorsal,SPL1,Dorsal,V3a,different,same,0.257468212327628
sub-108323,Dorsal,SPL1,Dorsal,V3b,different,same,-0.005608467946543041
sub-108323,Dorsal,SPL1,Dorsal,IPS0,different,same,0.5750106813909056
sub-108323,Dorsal,SPL1,Dorsal,IPS1,different,same,0.5789803710416437
sub-108323,Dorsal,SPL1,Dorsal,IPS2,different,same,0.4236840742743417
sub-108323,Dorsal,SPL1,Dorsal,IPS3,different,same,0.5326453755804594
sub-108323,Dorsal,SPL1,Dorsal,IPS4,different,same,0.5943010733972028
sub-108323,Dorsal,SPL1,Dorsal,IPS5,different,same,0.4847977720293994
sub-108323,Dorsal,SPL1,Dorsal,SPL1,same,same,0.4720271683652777
sub-109123,Occipital,V1v,Occipital,V1v,same,same,0.8892689741512735
sub-109123,Occipital,V1v,Occipital,V1d,different,same,0.8093972023666021
sub-109123,Occipital,V1v,Occipital,V2v,different,same,0.7187770559125819
sub-109123,Occipital,V1v,Occipital,V2d,different,same,0.7454931843212409
sub-109123,Occipital,V1v,Occipital,V3v,different,same,0.48908577820800475
sub-109123,Occipital,V1v,Occipital,V3d,different,same,0.62012994112129
sub-109123,Occipital,V1v,Ventral,hV4,different,different,0.44143612162860224
sub-109123,Occipital,V1v,Ventral,VO1,different,different,0.20761735662169484
sub-109123,Occipital,V1v,Ventral,VO2,different,different,-0.11185609890055104
sub-109123,Occipital,V1v,Ventral,PHC1,different,different,-0.27205936100910005
sub-109123,Occipital,V1v,Ventral,PHC2,different,different,-0.3221441449962551
sub-109123,Occipital,V1v,Lateral,LO1,different,different,-0.12493798459434954
sub-109123,Occipital,V1v,Lateral,LO2,different,different,-0.077765977564802
sub-109123,Occipital,V1v,Lateral,hMT,different,different,-0.1284417334214289
sub-109123,Occipital,V1v,Lateral,MST,different,different,0.3247602466062352
sub-109123,Occipital,V1v,Dorsal,V3a,different,different,0.10026644802105085
sub-109123,Occipital,V1v,Dorsal,V3b,different,different,0.4459042099618775
sub-109123,Occipital,V1v,Dorsal,IPS0,different,different,-0.09022614453507721
sub-109123,Occipital,V1v,Dorsal,IPS1,different,different,-0.15665141879313582
sub-109123,Occipital,V1v,Dorsal,IPS2,different,different,-0.17832721518972988
sub-109123,Occipital,V1v,Dorsal,IPS3,different,different,-0.2528052682189105
sub-109123,Occipital,V1v,Dorsal,IPS4,different,different,-0.21799454585884245
sub-109123,Occipital,V1v,Dorsal,IPS5,different,different,-0.24398079022446337
sub-109123,Occipital,V1v,Dorsal,SPL1,different,different,-0.10878733573377282
sub-109123,Occipital,V1d,Occipital,V1v,different,same,0.7957432086847122
sub-109123,Occipital,V1d,Occipital,V1d,same,same,0.855684676718346
sub-109123,Occipital,V1d,Occipital,V2v,different,same,0.7485792673920177
sub-109123,Occipital,V1d,Occipital,V2d,different,same,0.6985516372301709
sub-109123,Occipital,V1d,Occipital,V3v,different,same,0.40892484404591095
sub-109123,Occipital,V1d,Occipital,V3d,different,same,0.5288712575176796
sub-109123,Occipital,V1d,Ventral,hV4,different,different,0.4353207472601756
sub-109123,Occipital,V1d,Ventral,VO1,different,different,0.1959739815974352
sub-109123,Occipital,V1d,Ventral,VO2,different,different,-0.08159738274599933
sub-109123,Occipital,V1d,Ventral,PHC1,different,different,-0.268817724507519
sub-109123,Occipital,V1d,Ventral,PHC2,different,different,-0.23143883663096898
sub-109123,Occipital,V1d,Lateral,LO1,different,different,-0.07889203515953949
sub-109123,Occipital,V1d,Lateral,LO2,different,different,-0.13701378121909244
sub-109123,Occipital,V1d,Lateral,hMT,different,different,-0.06672090791415433
sub-109123,Occipital,V1d,Lateral,MST,different,different,0.34653663727264766
sub-109123,Occipital,V1d,Dorsal,V3a,different,different,0.13909676047684308
sub-109123,Occipital,V1d,Dorsal,V3b,different,different,0.393670332022852
sub-109123,Occipital,V1d,Dorsal,IPS0,different,different,-0.10506142151097664
sub-109123,Occipital,V1d,Dorsal,IPS1,different,different,-0.1619754855834571
sub-109123,Occipital,V1d,Dorsal,IPS2,different,different,-0.18352147031321042
sub-109123,Occipital,V1d,Dorsal,IPS3,different,different,-0.2015213117482741
sub-109123,Occipital,V1d,Dorsal,IPS4,different,different,-0.2431046360165959
sub-109123,Occipital,V1d,Dorsal,IPS5,different,different,-0.25405656085259865
sub-109123,Occipital,V1d,Dorsal,SPL1,different,different,-0.08648607019561831
sub-109123,Occipital,V2v,Occipital,V1v,different,same,0.7076503361211525
sub-109123,Occipital,V2v,Occipital,V1d,different,same,0.7874113731267377
sub-109123,Occipital,V2v,Occipital,V2v,same,same,0.7939383452313127
sub-109123,Occipital,V2v,Occipital,V2d,different,same,0.7503875758097226
sub-109123,Occipital,V2v,Occipital,V3v,different,same,0.4638626902380418
sub-109123,Occipital,V2v,Occipital,V3d,different,same,0.6732764579568227
sub-109123,Occipital,V2v,Ventral,hV4,different,different,0.5776040110950933
sub-109123,Occipital,V2v,Ventral,VO1,different,different,0.3191622031485984
sub-109123,Occipital,V2v,Ventral,VO2,different,different,0.019665347836906336
sub-109123,Occipital,V2v,Ventral,PHC1,different,different,-0.24365449127031893
sub-109123,Occipital,V2v,Ventral,PHC2,different,different,-0.1884047150472076
sub-109123,Occipital,V2v,Lateral,LO1,different,different,-0.00964246085991511
sub-109123,Occipital,V2v,Lateral,LO2,different,different,0.06585435838505832
sub-109123,Occipital,V2v,Lateral,hMT,different,different,0.034516296094159495
sub-109123,Occipital,V2v,Lateral,MST,different,different,0.446050635062766
sub-109123,Occipital,V2v,Dorsal,V3a,different,different,0.29421720713232985
sub-109123,Occipital,V2v,Dorsal,V3b,different,different,0.5297244129061224
sub-109123,Occipital,V2v,Dorsal,IPS0,different,different,-0.013873599124360099
sub-109123,Occipital,V2v,Dorsal,IPS1,different,different,-0.14569230232406064
sub-109123,Occipital,V2v,Dorsal,IPS2,different,different,-0.18563564629391652
sub-109123,Occipital,V2v,Dorsal,IPS3,different,different,-0.2486432916311818
sub-109123,Occipital,V2v,Dorsal,IPS4,different,different,-0.15605861690010878
sub-109123,Occipital,V2v,Dorsal,IPS5,different,different,-0.2713389056029002
sub-109123,Occipital,V2v,Dorsal,SPL1,different,different,-0.15108005506260408
sub-109123,Occipital,V2d,Occipital,V1v,different,same,0.6388958732511746
sub-109123,Occipital,V2d,Occipital,V1d,different,same,0.6738790027572907
sub-109123,Occipital,V2d,Occipital,V2v,different,same,0.6133617594911348
sub-109123,Occipital,V2d,Occipital,V2d,same,same,0.7889367843943509
sub-109123,Occipital,V2d,Occipital,V3v,different,same,0.4747343673757246
sub-109123,Occipital,V2d,Occipital,V3d,different,same,0.6536459468029634
sub-109123,Occipital,V2d,Ventral,hV4,different,different,0.5416273232931405
sub-109123,Occipital,V2d,Ventral,VO1,different,different,0.3459414758029733
sub-109123,Occipital,V2d,Ventral,VO2,different,different,0.028834649521807056
sub-109123,Occipital,V2d,Ventral,PHC1,different,different,-0.180306516671175
sub-109123,Occipital,V2d,Ventral,PHC2,different,different,-0.17724321416889516
sub-109123,Occipital,V2d,Lateral,LO1,different,different,0.09813671564156667
sub-109123,Occipital,V2d,Lateral,LO2,different,different,0.2114021737509506
sub-109123,Occipital,V2d,Lateral,hMT,different,different,0.17790500279846264
sub-109123,Occipital,V2d,Lateral,MST,different,different,0.4933755654154202
sub-109123,Occipital,V2d,Dorsal,V3a,different,different,0.3455048459367521
sub-109123,Occipital,V2d,Dorsal,V3b,different,different,0.6108159602842015
sub-109123,Occipital,V2d,Dorsal,IPS0,different,different,0.07925154419368359
sub-109123,Occipital,V2d,Dorsal,IPS1,different,different,-0.07939900181262352
sub-109123,Occipital,V2d,Dorsal,IPS2,different,different,-0.2212198026860158
sub-109123,Occipital,V2d,Dorsal,IPS3,different,different,-0.2327226786355298
sub-109123,Occipital,V2d,Dorsal,IPS4,different,different,-0.13280276626263915
sub-109123,Occipital,V2d,Dorsal,IPS5,different,different,-0.2651348330999466
sub-109123,Occipital,V2d,Dorsal,SPL1,different,different,-0.15023549997052205
sub-109123,Occipital,V3v,Occipital,V1v,different,same,0.6379818823948187
sub-109123,Occipital,V3v,Occipital,V1d,different,same,0.6554251675868058
sub-109123,Occipital,V3v,Occipital,V2v,different,same,0.6039574969275465
sub-109123,Occipital,V3v,Occipital,V2d,different,same,0.6148523576489882
sub-109123,Occipital,V3v,Occipital,V3v,same,same,0.7474637584454921
sub-109123,Occipital,V3v,Occipital,V3d,different,same,0.6390850741855987
sub-109123,Occipital,V3v,Ventral,hV4,different,different,0.7618371669254351
sub-109123,Occipital,V3v,Ventral,VO1,different,different,0.5155578590108104
sub-109123,Occipital,V3v,Ventral,VO2,different,different,0.3040067727716458
sub-109123,Occipital,V3v,Ventral,PHC1,different,different,0.04014098658814045
sub-109123,Occipital,V3v,Ventral,PHC2,different,different,0.1781895254071045
sub-109123,Occipital,V3v,Lateral,LO1,different,different,0.21135742423986306
sub-109123,Occipital,V3v,Lateral,LO2,different,different,0.1564936203272472
sub-109123,Occipital,V3v,Lateral,hMT,different,different,0.2409337293283385
sub-109123,Occipital,V3v,Lateral,MST,different,different,0.474693624564736
sub-109123,Occipital,V3v,Dorsal,V3a,different,different,0.34988726542139204
sub-109123,Occipital,V3v,Dorsal,V3b,different,different,0.5208484406640201
sub-109123,Occipital,V3v,Dorsal,IPS0,different,different,-0.030609082177086386
sub-109123,Occipital,V3v,Dorsal,IPS1,different,different,-0.16683599607660354
sub-109123,Occipital,V3v,Dorsal,IPS2,different,different,-0.27261555118223396
sub-109123,Occipital,V3v,Dorsal,IPS3,different,different,-0.31604208113354165
sub-109123,Occipital,V3v,Dorsal,IPS4,different,different,-0.20363024989261375
sub-109123,Occipital,V3v,Dorsal,IPS5,different,different,-0.33890087504908417
sub-109123,Occipital,V3v,Dorsal,SPL1,different,different,-0.27023206232826036
sub-109123,Occipital,V3d,Occipital,V1v,different,same,0.5276664424582987
sub-109123,Occipital,V3d,Occipital,V1d,different,same,0.5435089641195715
sub-109123,Occipital,V3d,Occipital,V2v,different,same,0.44029740937692396
sub-109123,Occipital,V3d,Occipital,V2d,different,same,0.5989687937140503
sub-109123,Occipital,V3d,Occipital,V3v,different,same,0.3343484541740298
sub-109123,Occipital,V3d,Occipital,V3d,same,same,0.6847061328212711
sub-109123,Occipital,V3d,Ventral,hV4,different,different,0.4199946661403308
sub-109123,Occipital,V3d,Ventral,VO1,different,different,0.18326743882321206
sub-109123,Occipital,V3d,Ventral,VO2,different,different,-0.07266976251072263
sub-109123,Occipital,V3d,Ventral,PHC1,different,different,-0.19580026610394705
sub-109123,Occipital,V3d,Ventral,PHC2,different,different,-0.23430731335862845
sub-109123,Occipital,V3d,Lateral,LO1,different,different,0.1793632741320852
sub-109123,Occipital,V3d,Lateral,LO2,different,different,0.3147930086713722
sub-109123,Occipital,V3d,Lateral,hMT,different,different,0.24685582636374578
sub-109123,Occipital,V3d,Lateral,MST,different,different,0.4582200599065265
sub-109123,Occipital,V3d,Dorsal,V3a,different,different,0.37572150427453577
sub-109123,Occipital,V3d,Dorsal,V3b,different,different,0.6312738441823231
sub-109123,Occipital,V3d,Dorsal,IPS0,different,different,0.18509185938088804
sub-109123,Occipital,V3d,Dorsal,IPS1,different,different,0.08203496665218314
sub-109123,Occipital,V3d,Dorsal,IPS2,different,different,-0.07395145215218775
sub-109123,Occipital,V3d,Dorsal,IPS3,different,different,-0.09759901969050042
sub-109123,Occipital,V3d,Dorsal,IPS4,different,different,0.016547627272247213
sub-109123,Occipital,V3d,Dorsal,IPS5,different,different,-0.1323039368863632
sub-109123,Occipital,V3d,Dorsal,SPL1,different,different,-0.04401534941667367
sub-109123,Ventral,hV4,Occipital,V1v,different,different,0.5888458338030806
sub-109123,Ventral,hV4,Occipital,V1d,different,different,0.6336874433745124
sub-109123,Ventral,hV4,Occipital,V2v,different,different,0.5973389572510557
sub-109123,Ventral,hV4,Occipital,V2d,different,different,0.6033365445471032
sub-109123,Ventral,hV4,Occipital,V3v,different,different,0.5868809034629071
sub-109123,Ventral,hV4,Occipital,V3d,different,different,0.6351046391315031
sub-109123,Ventral,hV4,Ventral,hV4,same,same,0.7759009416358136
sub-109123,Ventral,hV4,Ventral,VO1,different,same,0.4752675217794137
sub-109123,Ventral,hV4,Ventral,VO2,different,same,0.26488050086553144
sub-109123,Ventral,hV4,Ventral,PHC1,different,same,-0.009228995691350049
sub-109123,Ventral,hV4,Ventral,PHC2,different,same,0.08801773425591221
sub-109123,Ventral,hV4,Lateral,LO1,different,different,0.1744418626747434
sub-109123,Ventral,hV4,Lateral,LO2,different,different,0.23253518872126808
sub-109123,Ventral,hV4,Lateral,hMT,different,different,0.28941294298578757
sub-109123,Ventral,hV4,Lateral,MST,different,different,0.49419707210771074
sub-109123,Ventral,hV4,Dorsal,V3a,different,different,0.34646013627402467
sub-109123,Ventral,hV4,Dorsal,V3b,different,different,0.6290007209731067
sub-109123,Ventral,hV4,Dorsal,IPS0,different,different,0.08059866872054082
sub-109123,Ventral,hV4,Dorsal,IPS1,different,different,-0.03691878955133441
sub-109123,Ventral,hV4,Dorsal,IPS2,different,different,-0.22620021456301206
sub-109123,Ventral,hV4,Dorsal,IPS3,different,different,-0.269454604090041
sub-109123,Ventral,hV4,Dorsal,IPS4,different,different,-0.06953193367578282
sub-109123,Ventral,hV4,Dorsal,IPS5,different,different,-0.30055229484686063
sub-109123,Ventral,hV4,Dorsal,SPL1,different,different,-0.21195213091725607
sub-109123,Ventral,VO1,Occipital,V1v,different,different,0.26502806159259523
sub-109123,Ventral,VO1,Occipital,V1d,different,different,0.263465342326824
sub-109123,Ventral,VO1,Occipital,V2v,different,different,0.3221469820223257
sub-109123,Ventral,VO1,Occipital,V2d,different,different,0.16865481745003527
sub-109123,Ventral,VO1,Occipital,V3v,different,different,0.4475322739104549
sub-109123,Ventral,VO1,Occipital,V3d,different,different,0.24070729690737006
sub-109123,Ventral,VO1,Ventral,hV4,different,same,0.4888245237396755
sub-109123,Ventral,VO1,Ventral,VO1,same,same,0.6051993582199371
sub-109123,Ventral,VO1,Ventral,VO2,different,same,0.40032426625147705
sub-109123,Ventral,VO1,Ventral,PHC1,different,same,0.2675683397208221
sub-109123,Ventral,VO1,Ventral,PHC2,different,same,0.5278198402369608
sub-109123,Ventral,VO1,Lateral,LO1,different,different,0.012624865813944014
sub-109123,Ventral,VO1,Lateral,LO2,different,different,-0.0327044462048862
sub-109123,Ventral,VO1,Lateral,hMT,different,different,0.08970004460148928
sub-109123,Ventral,VO1,Lateral,MST,different,different,0.22722236705291232
sub-109123,Ventral,VO1,Dorsal,V3a,different,different,0.16635601457770927
sub-109123,Ventral,VO1,Dorsal,V3b,different,different,0.13863321277096416
sub-109123,Ventral,VO1,Dorsal,IPS0,different,different,-0.04721288835726204
sub-109123,Ventral,VO1,Dorsal,IPS1,different,different,-0.10952534186827544
sub-109123,Ventral,VO1,Dorsal,IPS2,different,different,-0.10645623998470351
sub-109123,Ventral,VO1,Dorsal,IPS3,different,different,-0.20639404465364256
sub-109123,Ventral,VO1,Dorsal,IPS4,different,different,-0.12002728221474425
sub-109123,Ventral,VO1,Dorsal,IPS5,different,different,-0.1955611238591523
sub-109123,Ventral,VO1,Dorsal,SPL1,different,different,-0.23056173939038907
sub-109123,Ventral,VO2,Occipital,V1v,different,different,0.08308131120443707
sub-109123,Ventral,VO2,Occipital,V1d,different,different,0.08289467600941086
sub-109123,Ventral,VO2,Occipital,V2v,different,different,0.16839282041561734
sub-109123,Ventral,VO2,Occipital,V2d,different,different,-0.04037988069188633
sub-109123,Ventral,VO2,Occipital,V3v,different,different,0.35024051548579554
sub-109123,Ventral,VO2,Occipital,V3d,different,different,0.10279674612294595
sub-109123,Ventral,VO2,Ventral,hV4,different,same,0.3805802638634421
